Epoch_ms,FSR-1,FSR-2,FSR-3,FSR-4,FSR-5,FSR-6
1769641222862,0,0,0,0,0,12
1769641222864,0,0,0,0,0,12
1769641222865,0,0,0,0,0,12
1769641222867,0,0,0,0,0,12
1769641222868,0,0,0,0,0,12
1769641222869,0,0,0,0,0,11
1769641222871,0,0,0,0,0,11
1769641222872,0,0,0,0,0,12
1769641222874,0,0,0,0,0,13
1769641222875,0,0,0,0,0,11
1769641222877,0,0,0,0,0,11
1769641222878,0,0,0,0,0,11
1769641222879,0,0,0,0,0,13
1769641222881,0,0,0,0,0,13
1769641222882,0,0,0,0,0,13
1769641222884,0,0,0,0,0,13
1769641222885,0,0,0,0,0,16
1769641222886,0,0,0,0,0,14
1769641222888,0,0,0,0,0,12
1769641222889,0,0,0,0,0,13
1769641222891,0,0,0,0,0,11
1769641222892,0,0,0,0,0,11
1769641222893,0,0,0,0,0,11
1769641222895,0,0,0,0,0,11
1769641222896,0,0,0,0,0,13
1769641222898,0,0,0,0,0,11
1769641222899,0,0,0,0,0,10
1769641222901,0,0,0,0,0,11
1769641222902,0,0,0,0,0,10
1769641222903,0,0,0,0,0,8
1769641222905,0,0,0,0,0,9
1769641222906,0,0,0,0,0,10
1769641222908,0,0,0,0,0,9
1769641222909,0,0,0,0,0,9
1769641222910,0,0,0,0,0,8
1769641222912,0,0,0,0,0,8
1769641222913,0,0,0,0,0,9
1769641222915,0,0,0,0,0,9
1769641222916,0,0,0,0,0,8
1769641222917,0,0,0,0,0,8
1769641222919,0,0,0,0,0,8
1769641222920,0,0,0,0,0,7
1769641222922,0,0,0,0,0,7
1769641222923,0,0,0,0,0,7
1769641222924,0,0,0,0,0,8
1769641222926,0,0,0,0,0,8
1769641222927,0,0,0,0,0,8
1769641222929,0,0,0,0,0,7
1769641222930,0,0,0,0,0,5
1769641222932,0,0,0,0,0,7
1769641222933,0,0,0,0,0,5
1769641222934,0,0,0,0,0,6
1769641222936,0,0,0,0,0,6
1769641222937,0,0,0,0,0,7
1769641222939,0,0,0,0,0,7
1769641222940,0,0,0,0,0,6
1769641222941,0,0,0,0,0,5
1769641222943,0,0,0,0,0,6
1769641222944,0,0,0,0,0,6
1769641222946,0,0,0,0,0,5
1769641222947,0,0,0,0,0,6
1769641222948,0,0,0,0,0,5
1769641222950,0,0,0,0,0,5
1769641222951,0,0,0,0,0,7
1769641222953,0,0,0,0,0,6
1769641222954,0,0,0,0,0,5
1769641222956,0,0,0,0,0,6
1769641222957,0,0,0,0,0,6
1769641222958,0,0,0,0,0,6
1769641222960,0,0,0,0,0,6
1769641222961,0,0,0,0,0,6
1769641222963,0,0,0,0,0,7
1769641222964,0,0,0,0,0,7
1769641222965,0,0,0,0,0,7
1769641222967,0,0,0,0,0,6
1769641222968,0,0,0,0,0,7
1769641222970,0,0,0,0,0,7
1769641222971,0,0,0,0,0,7
1769641222972,0,0,0,0,0,7
1769641222974,0,0,0,0,0,7
1769641222975,0,0,0,0,0,7
1769641222977,0,0,0,0,0,7
1769641222978,0,0,0,0,0,7
1769641222979,0,0,0,0,0,8
1769641222981,0,0,0,0,0,8
1769641222982,0,0,0,0,0,7
1769641222984,0,0,0,0,0,7
1769641222985,0,0,0,0,0,7
1769641222987,0,0,0,0,0,7
1769641222988,0,0,0,0,0,7
1769641222989,0,0,0,0,0,7
1769641222991,0,0,0,0,0,7
1769641222992,0,0,0,0,0,7
1769641222994,0,0,0,0,0,7
1769641222995,0,0,0,0,0,7
1769641222996,0,0,0,0,0,8
1769641222998,0,0,0,0,0,4
1769641222999,0,0,0,0,0,6
1769641222001,0,0,0,0,0,5
1769641222002,0,0,0,0,0,5
1769641222003,0,0,0,0,0,4
1769641222005,0,0,0,0,0,6
1769641222006,0,0,0,0,0,6
1769641222008,0,0,0,0,0,7
1769641222009,0,0,0,0,0,6
1769641222010,0,0,0,0,0,5
1769641222012,0,0,0,0,0,5
1769641222013,0,0,0,0,0,5
1769641222015,0,0,0,0,0,5
1769641222016,0,0,0,0,0,4
1769641222018,0,0,0,0,0,5
1769641222019,0,0,0,0,0,5
1769641222020,0,0,0,0,0,5
1769641222022,0,0,0,0,0,4
1769641222023,0,0,0,0,0,4
1769641222025,0,0,0,0,0,3
1769641222026,0,0,0,0,0,4
1769641222027,0,0,0,0,0,4
1769641222029,0,0,0,0,0,5
1769641222030,0,0,0,0,0,5
1769641222032,0,0,0,0,0,6
1769641222033,0,0,0,0,0,7
1769641222035,0,0,0,0,0,7
1769641222036,0,0,0,0,0,7
1769641222037,0,0,0,0,0,5
1769641222039,0,0,0,0,0,6
1769641222040,0,0,0,0,0,6
1769641222042,0,0,0,0,0,6
1769641222043,0,0,0,0,0,6
1769641222044,0,0,0,0,0,5
1769641222046,0,0,0,0,0,6
1769641222047,0,0,0,0,0,6
1769641222049,0,0,0,0,0,5
1769641222050,0,0,0,0,0,6
1769641222051,0,0,0,0,0,7
1769641222053,0,0,0,0,0,6
1769641222054,0,0,0,0,0,5
1769641222056,0,0,0,0,0,6
1769641222057,0,0,0,0,0,6
1769641222059,0,0,0,0,0,6
1769641222060,0,0,0,0,0,5
1769641222061,0,0,0,0,0,5
1769641222063,0,0,0,0,0,5
1769641222064,0,0,0,0,0,5
1769641222066,0,0,0,0,0,6
1769641222067,0,0,0,0,0,4
1769641222068,0,0,0,0,0,5
1769641222070,0,0,0,0,0,5
1769641222071,0,0,0,0,0,5
1769641222073,0,0,0,0,0,5
1769641222074,0,0,0,0,0,3
1769641222075,0,0,0,0,0,5
1769641222077,0,0,0,0,0,4
1769641222078,0,0,0,0,0,3
1769641222080,0,0,0,0,0,4
1769641222081,0,0,0,0,0,4
1769641222083,0,0,0,0,0,3
1769641222084,0,0,0,0,0,4
1769641222085,0,0,0,0,0,4
1769641222087,0,0,0,0,0,4
1769641222088,0,0,0,0,0,5
1769641222090,0,0,0,0,0,3
1769641222091,0,0,0,0,0,3
1769641222092,0,0,0,0,0,3
1769641222094,0,0,0,0,0,3
1769641222095,0,0,0,0,0,3
1769641222097,0,0,0,0,0,3
1769641222098,0,0,0,0,0,4
1769641222099,0,0,0,0,0,4
1769641222101,0,0,0,0,0,3
1769641222102,0,0,0,0,0,3
1769641222104,0,0,0,0,0,4
1769641222105,0,0,0,0,0,3
1769641222107,0,0,0,0,0,4
1769641222108,0,0,0,0,0,4
1769641222109,0,0,0,0,0,5
1769641222111,0,0,0,0,0,5
1769641222112,0,0,0,0,0,5
1769641222114,0,0,0,0,0,5
1769641222115,0,0,0,0,0,5
1769641222116,0,0,0,0,0,4
1769641222118,0,0,0,0,0,4
1769641222119,0,0,0,0,0,6
1769641222121,0,0,0,0,0,5
1769641222122,0,0,0,0,0,5
1769641222123,0,0,0,0,0,5
1769641222125,0,0,0,0,0,3
1769641222126,0,0,0,0,0,4
1769641222128,0,0,0,0,0,4
1769641222129,0,0,0,0,0,5
1769641222131,0,0,0,0,0,3
1769641222132,0,0,0,0,0,4
1769641222133,0,0,0,0,0,3
1769641222135,0,0,0,0,0,4
1769641222136,0,0,0,0,0,3
1769641222138,0,0,0,0,0,4
1769641222139,0,0,0,0,0,5
1769641222140,0,0,0,0,0,4
1769641222142,0,0,0,0,0,4
1769641222143,0,0,0,0,0,5
1769641222145,0,0,0,0,0,5
1769641222146,0,0,0,0,0,5
1769641222147,0,0,0,0,0,5
1769641222149,0,0,0,0,0,4
1769641222150,0,0,0,0,0,3
1769641222152,0,0,0,0,0,3
1769641222153,0,0,0,0,0,3
1769641222155,0,0,0,0,0,3
1769641222156,0,0,0,0,0,3
1769641222157,0,0,0,0,0,3
1769641222159,0,0,0,0,0,3
1769641222160,0,0,0,0,0,4
1769641222162,0,0,0,0,0,2
1769641222163,0,0,0,0,0,3
1769641222164,0,0,0,0,0,2
1769641222166,0,0,0,0,0,2
1769641222167,0,0,0,0,0,3
1769641222169,0,0,0,0,0,3
1769641222170,0,0,0,0,0,3
1769641222171,0,0,0,0,0,3
1769641222173,0,0,0,0,0,3
1769641222174,0,0,0,0,0,3
1769641222176,0,0,0,0,0,2
1769641222177,0,0,0,0,0,3
1769641222179,0,0,0,0,0,3
1769641222180,0,0,0,0,0,3
1769641222181,0,0,0,0,0,2
1769641222183,0,0,0,0,0,3
1769641222184,0,0,0,0,0,2
1769641222186,0,0,0,0,0,2
1769641222187,0,0,0,0,0,2
1769641222188,0,0,0,0,0,1
1769641222190,0,0,0,0,0,2
1769641222191,0,0,0,0,0,3
1769641222193,0,0,0,0,0,3
1769641222194,0,0,0,0,0,2
1769641222195,0,0,0,0,0,2
1769641222197,0,0,0,0,0,3
1769641222198,0,0,0,0,0,0
1769641222200,0,0,0,0,0,1
1769641222201,0,0,0,0,0,1
1769641222203,0,0,0,0,0,2
1769641222204,0,0,0,0,0,1
1769641222205,0,0,0,0,0,2
1769641222207,0,0,0,0,0,1
1769641222208,0,0,0,0,0,0
1769641222210,0,0,0,0,0,2
1769641222211,0,0,0,0,0,2
1769641222212,0,0,0,0,0,2
1769641222214,0,0,0,0,0,1
1769641222215,0,0,0,0,0,1
1769641222217,0,0,0,0,0,1
1769641222218,0,0,0,0,0,1
1769641222219,0,0,0,0,0,0
1769641222221,0,0,0,0,0,1
1769641222222,0,0,0,0,0,0
1769641222224,0,0,0,0,0,1
1769641222225,0,0,0,0,0,0
1769641222227,0,0,0,0,0,0
1769641222228,0,0,0,0,0,1
1769641222229,0,0,0,0,0,1
1769641222231,0,0,0,0,0,1
1769641222232,0,0,0,0,0,1
1769641222234,0,0,0,0,0,0
1769641222235,0,0,0,0,0,1
1769641222236,0,0,0,0,0,0
1769641222238,0,0,0,0,0,1
1769641222239,0,0,0,0,0,0
1769641222241,0,0,0,0,0,1
1769641222242,0,0,0,0,0,0
1769641222243,0,0,0,0,0,1
1769641222245,0,0,0,0,0,0
1769641222246,0,0,0,0,0,0
1769641222248,0,0,0,0,0,0
1769641222249,0,0,0,0,0,1
1769641222251,0,0,0,0,0,1
1769641222252,0,0,0,0,0,0
1769641222253,0,0,0,0,0,0
1769641222255,0,0,0,0,0,0
1769641222256,0,0,0,0,0,0
1769641222258,0,0,0,0,0,0
1769641222259,0,0,0,0,0,0
1769641222260,0,0,0,0,0,0
1769641222262,0,0,0,0,0,0
1769641222263,0,0,0,0,0,0
1769641222265,0,0,0,0,0,0
1769641222266,0,0,0,0,0,0
1769641222267,0,0,0,0,0,0
1769641222269,0,0,0,0,0,0
1769641222270,0,0,0,0,0,0
1769641222272,0,0,0,0,0,1
1769641222273,0,0,0,0,0,0
1769641222275,0,0,0,0,0,0
1769641222276,0,0,0,0,0,0
1769641222277,0,0,0,0,0,0
1769641222279,0,0,0,0,0,0
1769641222280,0,0,0,0,0,0
1769641222282,0,0,0,0,0,0
1769641222283,0,0,0,0,0,0
1769641222284,0,0,0,0,0,0
1769641222286,0,0,0,0,0,0
1769641222287,0,0,0,0,0,0
1769641222289,0,0,0,0,0,0
1769641222290,0,0,0,0,0,0
1769641222291,0,0,0,0,0,0
1769641222293,0,0,0,0,0,0
1769641222294,0,0,0,0,0,0
1769641222296,0,0,0,0,0,0
1769641222297,0,0,0,0,0,0
1769641222299,0,0,0,0,0,0
1769641222300,0,0,0,0,0,0
1769641222301,0,0,0,0,0,0
1769641222303,0,0,0,0,0,0
1769641222304,0,0,0,0,0,0
1769641222306,0,0,0,0,0,0
1769641222307,0,0,0,0,0,0
1769641222308,0,0,0,0,0,0
1769641222310,0,0,0,0,0,0
1769641222311,0,0,0,0,0,0
1769641222313,0,0,0,0,0,0
1769641222314,0,0,0,0,0,0
1769641222315,0,0,0,0,0,0
1769641222317,0,0,0,0,0,0
1769641222318,0,0,0,0,0,0
1769641222320,0,0,0,0,0,0
1769641222321,0,0,0,0,0,0
1769641222323,0,0,0,0,0,0
1769641222324,0,0,0,0,0,0
1769641222325,0,0,0,0,0,0
1769641222327,0,0,0,0,0,0
1769641222328,0,0,0,0,0,0
1769641222330,0,0,0,0,0,0
1769641222331,0,0,0,0,0,0
1769641222332,0,0,0,0,0,0
1769641222334,0,0,0,0,0,0
1769641222335,0,0,0,0,0,0
1769641222337,0,0,0,0,0,0
1769641222338,0,0,0,0,0,0
1769641222339,0,0,0,0,0,0
1769641222341,0,0,0,0,0,0
1769641222342,0,0,0,0,0,0
1769641222344,0,0,0,0,0,0
1769641222345,0,0,0,0,0,0
1769641222347,0,0,0,0,0,0
1769641222348,0,0,0,0,0,0
1769641222349,0,0,0,0,0,0
1769641222351,0,0,0,0,0,0
1769641222352,0,0,0,0,0,0
1769641222354,0,0,0,0,0,0
1769641222355,0,0,0,0,0,0
1769641222356,0,0,0,0,0,0
1769641222358,0,0,0,0,0,0
1769641222359,0,0,0,0,0,0
1769641222361,0,0,0,0,0,0
1769641222362,0,0,0,0,0,0
1769641222363,0,0,0,0,0,0
1769641222365,0,0,0,0,0,0
1769641222366,0,0,0,0,0,0
1769641222368,0,0,0,0,0,0
1769641222369,0,0,0,0,0,0
1769641222371,0,0,0,0,0,0
1769641222372,0,0,0,0,0,0
1769641222373,0,0,0,0,0,0
1769641222375,0,0,0,0,0,0
1769641222376,0,0,0,0,0,0
1769641222378,0,0,0,0,0,0
1769641222379,0,0,0,0,0,0
1769641222380,0,0,0,0,0,0
1769641222382,0,0,0,0,0,0
1769641222383,0,0,0,0,0,0
1769641222385,0,0,0,0,0,0
1769641222386,0,0,0,0,0,0
1769641222387,0,0,0,0,0,0
1769641222389,0,0,0,0,0,0
1769641222390,0,0,0,0,0,0
1769641222392,0,0,0,0,0,0
1769641222393,0,0,0,0,0,0
1769641222395,0,0,0,0,0,0
1769641222396,0,0,0,0,0,0
1769641222397,0,0,0,0,0,0
1769641222399,0,0,0,0,0,0
1769641222400,0,0,0,0,0,0
1769641222402,0,0,0,0,0,0
1769641222403,0,0,0,0,0,0
1769641222404,0,0,0,0,0,0
1769641222406,0,0,0,0,0,0
1769641222407,0,0,0,0,0,0
1769641222409,0,0,0,0,0,0
1769641222410,0,0,0,0,0,0
1769641222411,0,0,0,0,0,0
1769641222413,0,0,0,0,0,0
1769641222414,0,0,0,0,0,0
1769641222416,0,0,0,0,0,0
1769641222417,0,0,0,0,0,0
1769641222419,0,0,0,0,0,0
1769641222420,0,0,0,0,0,0
1769641222421,0,0,0,0,0,0
1769641222423,0,0,0,0,0,0
1769641222424,0,0,0,0,0,0
1769641222426,0,0,0,0,0,0
1769641222427,0,0,0,0,0,0
1769641222428,0,0,0,0,0,0
1769641222430,0,0,0,0,0,0
1769641223698,0,0,0,0,0,0
1769641223699,0,0,0,0,0,0
1769641223700,0,0,0,0,0,0
1769641223702,0,0,0,0,0,0
1769641223703,0,0,0,0,0,0
1769641223705,0,0,0,0,0,0
1769641223706,0,0,0,0,0,0
1769641223708,0,0,0,0,0,0
1769641223709,0,0,0,0,0,0
1769641223710,0,0,0,0,0,0
1769641223712,0,0,0,0,0,0
1769641223713,0,0,0,0,0,0
1769641223715,0,0,0,0,0,0
1769641223716,0,0,0,0,0,0
1769641223718,0,0,0,0,0,0
1769641223719,0,0,0,0,0,0
1769641223720,0,0,0,0,0,0
1769641223722,0,0,0,0,0,0
1769641223723,0,0,0,0,0,0
1769641223725,0,0,0,0,0,0
1769641223726,0,0,0,0,0,0
1769641223728,0,0,0,0,0,0
1769641223729,0,0,0,0,0,0
1769641223731,0,0,0,0,0,0
1769641223732,0,0,0,0,0,0
1769641223734,0,0,0,0,0,1
1769641223735,0,0,0,0,0,0
1769641223736,0,0,0,0,0,0
1769641223738,0,0,0,0,0,0
1769641223739,0,0,0,0,0,0
1769641223741,0,0,0,0,0,0
1769641223742,0,0,0,0,0,0
1769641223743,0,0,0,0,0,1
1769641223745,0,0,0,0,0,1
1769641223746,0,0,0,0,0,0
1769641223748,0,0,0,0,0,0
1769641223749,0,0,0,0,0,0
1769641223751,0,0,0,0,0,1
1769641223752,0,0,0,0,0,0
1769641223753,0,0,0,0,0,0
1769641223755,0,0,0,0,0,1
1769641223756,0,0,0,0,0,1
1769641223758,0,0,0,0,0,0
1769641223759,0,0,0,0,0,1
1769641223761,0,0,0,0,0,1
1769641223762,0,0,0,0,0,1
1769641223763,0,0,0,0,0,0
1769641223765,0,0,0,0,0,1
1769641223766,0,0,0,0,0,1
1769641223768,0,0,0,0,0,2
1769641223769,0,0,0,0,0,1
1769641223771,0,0,0,0,0,1
1769641223772,0,0,0,0,0,1
1769641223773,0,0,0,0,0,3
1769641223775,0,0,0,0,0,1
1769641223776,0,0,0,0,0,0
1769641223778,0,0,0,0,0,1
1769641223779,0,0,0,0,0,2
1769641223781,0,0,0,0,0,0
1769641223782,0,0,0,0,0,1
1769641223783,0,0,0,0,0,2
1769641223785,0,0,0,0,0,0
1769641223786,0,0,0,0,0,0
1769641223788,0,0,0,0,0,0
1769641223789,0,0,0,0,0,1
1769641223791,0,0,0,0,0,2
1769641223792,0,0,0,0,0,0
1769641223793,0,0,0,0,0,1
1769641223795,0,0,0,0,0,0
1769641223796,0,0,0,0,0,1
1769641223798,0,0,0,0,0,1
1769641223799,0,0,0,0,0,1
1769641223800,0,0,0,0,0,1
1769641223802,0,0,0,0,0,1
1769641223803,0,0,0,0,0,1
1769641223805,0,0,0,0,0,1
1769641223806,0,0,0,0,0,1
1769641223808,0,0,0,0,0,0
1769641223809,0,0,0,0,0,1
1769641223810,0,0,0,0,0,1
1769641223812,0,0,0,0,0,0
1769641223813,0,0,0,0,0,0
1769641223815,0,0,0,0,0,0
1769641223816,0,0,0,0,0,0
1769641223818,0,0,0,0,0,0
1769641223819,0,0,0,0,0,0
1769641223820,0,0,0,0,0,0
1769641223822,0,0,0,0,0,0
1769641223823,0,0,0,0,0,2
1769641223825,0,0,0,0,0,1
1769641223826,0,0,0,0,0,1
1769641223828,0,0,0,0,0,2
1769641223829,0,0,0,0,0,2
1769641223830,0,0,0,0,0,1
1769641223832,0,0,0,0,0,1
1769641223833,0,0,0,0,0,1
1769641223835,0,0,0,0,0,1
1769641223836,0,0,0,0,0,1
1769641223838,0,0,0,0,0,0
1769641223839,0,0,0,0,0,1
1769641223840,0,0,0,0,0,0
1769641223842,0,0,0,0,0,0
1769641223843,0,0,0,0,0,1
1769641223845,0,0,0,0,0,0
1769641223846,0,0,0,0,0,1
1769641223847,0,0,0,0,0,1
1769641223849,0,0,0,0,0,0
1769641223850,0,0,0,0,0,0
1769641223852,0,0,0,0,0,0
1769641223853,0,0,0,0,0,0
1769641223855,0,0,0,0,0,0
1769641223856,0,0,0,0,0,0
1769641223857,0,0,0,0,0,2
1769641223859,0,0,0,0,0,1
1769641223860,0,0,0,0,0,0
1769641223862,0,0,0,0,0,0
1769641223863,0,0,0,0,0,0
1769641223865,0,0,0,0,0,1
1769641223866,0,0,0,0,0,0
1769641223867,0,0,0,0,0,0
1769641223869,0,0,0,0,0,1
1769641223870,0,0,0,0,0,0
1769641223872,0,0,0,0,0,0
1769641223873,0,0,0,0,0,0
1769641223875,0,0,0,0,0,1
1769641223876,0,0,0,0,0,0
1769641223877,0,0,0,0,0,0
1769641223879,0,0,0,0,0,0
1769641223880,0,0,0,0,0,0
1769641223882,0,0,0,0,0,1
1769641223883,0,0,0,0,0,0
1769641223885,0,0,0,0,0,0
1769641223886,0,0,0,0,0,0
1769641223887,0,0,0,0,0,0
1769641223889,0,0,0,0,0,0
1769641223890,0,0,0,0,0,0
1769641223892,0,0,0,0,0,0
1769641223893,0,0,0,0,0,0
1769641223895,0,0,0,0,0,0
1769641223896,0,0,0,0,0,0
1769641223897,0,0,0,0,0,0
1769641223899,0,0,0,0,0,0
1769641223900,0,0,0,0,0,0
1769641223902,0,0,0,0,0,0
1769641223903,0,0,0,0,0,0
1769641223904,0,0,0,0,0,0
1769641223906,0,0,0,0,0,0
1769641223907,0,0,0,0,0,0
1769641223909,0,0,0,0,0,0
1769641223910,0,0,0,0,0,0
1769641223912,0,0,0,0,0,0
1769641223913,0,0,0,0,0,0
1769641223914,0,0,0,0,0,0
1769641223916,0,0,0,0,0,0
1769641223917,0,0,0,0,0,0
1769641223919,0,0,0,0,0,0
1769641223920,0,0,0,0,0,0
1769641223922,0,0,0,0,0,0
1769641223923,0,0,0,0,0,0
1769641223924,0,0,0,0,0,0
1769641223926,0,0,0,0,0,0
1769641223927,0,0,0,0,0,0
1769641223929,0,0,0,0,0,0
1769641223930,0,0,0,0,0,0
1769641223932,0,0,0,0,0,0
1769641223933,0,0,0,0,0,0
1769641223934,0,0,0,0,0,0
1769641223936,0,0,0,0,0,0
1769641223937,0,0,0,0,0,0
1769641223939,0,0,0,0,0,0
1769641223940,0,0,0,0,0,0
1769641223942,0,0,0,0,0,0
1769641223943,0,0,0,0,0,0
1769641223944,0,0,0,0,0,0
1769641223946,0,0,0,0,0,1
1769641223947,0,0,0,0,0,0
1769641223949,0,0,0,0,0,0
1769641223950,0,0,0,0,0,0
1769641223951,0,0,0,0,0,0
1769641223953,0,0,0,0,0,0
1769641223954,0,0,0,0,0,0
1769641223956,0,0,0,0,0,0
1769641223957,0,0,0,0,0,0
1769641223959,0,0,0,0,0,0
1769641223960,0,0,0,0,0,1
1769641223961,0,0,0,0,0,0
1769641223963,0,0,0,0,0,2
1769641223964,0,0,0,0,0,0
1769641223966,0,0,0,0,0,1
1769641223967,0,0,0,0,0,0
1769641223969,0,0,0,0,0,0
1769641223970,0,0,0,0,0,1
1769641223971,0,0,0,0,0,0
1769641223973,0,0,0,0,0,1
1769641223974,0,0,0,0,0,0
1769641223976,0,0,0,0,0,2
1769641223977,0,0,0,0,0,1
1769641223979,0,0,0,0,0,3
1769641223980,0,0,0,0,0,2
1769641223981,0,0,0,0,0,2
1769641223983,0,0,0,0,0,1
1769641223984,0,0,0,0,0,2
1769641223986,0,0,0,0,0,3
1769641223987,0,0,0,0,0,3
1769641223989,0,0,0,0,0,4
1769641223990,0,0,0,0,0,5
1769641223991,0,0,0,0,0,4
1769641223993,0,0,0,0,0,5
1769641223994,0,0,0,0,0,4
1769641223996,0,0,0,0,0,5
1769641223997,0,0,0,0,0,5
1769641223999,0,0,0,0,0,4
1769641223000,0,0,0,0,0,4
1769641223001,0,0,0,0,0,5
1769641223003,0,0,0,0,0,5
1769641223004,0,0,0,0,0,4
1769641223006,0,0,0,0,0,6
1769641223007,0,0,0,0,0,7
1769641223008,0,0,0,0,0,7
1769641223010,0,0,0,0,0,6
1769641223011,0,0,0,0,0,7
1769641223013,0,0,0,0,0,8
1769641223014,0,0,0,0,0,7
1769641223016,0,0,0,0,0,7
1769641223017,0,0,0,0,0,7
1769641223018,0,0,0,0,0,7
1769641223020,0,0,0,0,0,7
1769641223021,0,0,0,0,0,7
1769641223023,0,0,0,0,0,9
1769641223024,0,0,0,0,0,9
1769641223026,0,0,0,0,0,10
1769641223027,0,0,0,0,0,11
1769641223029,0,0,0,0,0,8
1769641223030,0,0,0,0,0,9
1769641223031,0,0,0,0,0,10
1769641223033,0,0,0,0,0,10
1769641223034,0,0,0,0,0,11
1769641223036,0,0,0,0,0,10
1769641223037,0,0,0,0,0,10
1769641223039,0,0,0,0,0,11
1769641223040,0,0,0,0,0,11
1769641223041,0,0,0,0,0,11
1769641223043,0,0,0,0,0,11
1769641223044,0,0,0,0,0,13
1769641223046,0,0,0,0,0,12
1769641223047,0,0,0,0,0,11
1769641223048,0,0,0,0,0,10
1769641223050,0,0,0,0,0,12
1769641223051,0,0,0,0,0,11
1769641223053,0,0,0,0,0,11
1769641223054,0,0,0,0,0,13
1769641223056,0,0,0,0,0,12
1769641223057,0,0,0,0,0,11
1769641223058,0,0,0,0,0,12
1769641223060,0,0,0,0,0,11
1769641223061,0,0,0,0,0,13
1769641223063,0,0,0,0,0,12
1769641223064,0,0,0,0,0,13
1769641223066,0,0,0,0,0,16
1769641223067,0,0,0,0,0,17
1769641223068,0,0,0,0,0,17
1769641223070,0,0,0,0,0,16
1769641223071,0,0,0,0,0,18
1769641223073,0,0,0,0,0,19
1769641223074,0,0,0,0,0,18
1769641223076,0,0,0,0,0,18
1769641223077,0,0,0,0,0,18
1769641223078,0,0,0,0,0,19
1769641223080,0,0,0,0,0,17
1769641223081,0,0,0,0,0,19
1769641223083,0,0,0,0,0,19
1769641223084,0,0,0,0,0,20
1769641223086,0,0,0,0,0,19
1769641223087,0,0,0,0,0,20
1769641223088,0,0,0,0,0,21
1769641223090,0,0,0,0,0,21
1769641223091,0,0,0,0,0,22
1769641223093,0,0,0,0,0,19
1769641223094,0,0,0,0,0,20
1769641223096,0,0,0,0,0,22
1769641223097,0,0,0,0,0,22
1769641223098,0,0,0,0,0,22
1769641223100,0,0,0,0,0,22
1769641223101,0,0,0,0,0,24
1769641223103,0,0,0,0,0,22
1769641223104,0,0,0,0,0,23
1769641223105,0,0,0,0,0,23
1769641223107,0,0,0,0,0,25
1769641223108,0,0,0,0,0,25
1769641223110,0,0,0,0,0,25
1769641223111,0,0,0,0,0,25
1769641223113,0,0,0,0,0,25
1769641223114,0,0,0,0,0,28
1769641223115,0,0,0,0,0,27
1769641223117,0,0,0,0,0,27
1769641223118,0,0,0,0,0,27
1769641223120,0,0,0,0,0,27
1769641223121,0,0,0,0,0,26
1769641223123,0,0,0,0,0,27
1769641223124,0,0,0,0,0,26
1769641223125,0,0,0,0,0,26
1769641223127,0,0,0,0,0,28
1769641223128,0,0,0,0,0,28
1769641223130,0,0,0,0,0,26
1769641223131,0,0,0,0,0,27
1769641223133,0,0,0,0,0,29
1769641223134,0,0,0,0,0,27
1769641223135,0,0,0,0,0,28
1769641223137,0,0,0,0,0,28
1769641223138,0,0,0,0,0,29
1769641223140,0,0,0,0,0,29
1769641223141,0,0,0,0,0,29
1769641223143,0,0,0,0,0,29
1769641223144,0,0,0,0,0,28
1769641223145,0,0,0,0,0,29
1769641223147,0,0,0,0,0,29
1769641223148,0,0,0,0,0,31
1769641223150,0,0,0,0,0,29
1769641223151,0,0,0,0,0,31
1769641223153,0,0,0,0,0,31
1769641223154,0,0,0,0,0,31
1769641223155,0,0,0,0,0,31
1769641223157,0,0,0,0,0,30
1769641223158,0,0,0,0,0,35
1769641223160,0,0,0,0,0,36
1769641223161,0,0,0,0,0,31
1769641223162,0,0,0,0,0,31
1769641223164,0,0,0,0,0,34
1769641223165,0,0,0,0,0,33
1769641223167,0,0,0,0,0,33
1769641223168,0,0,0,0,0,31
1769641223170,0,0,0,0,0,31
1769641223171,0,0,0,0,0,31
1769641223172,0,0,0,0,0,33
1769641223174,0,0,0,0,0,33
1769641223175,0,0,0,0,0,35
1769641223177,0,0,0,0,0,33
1769641223178,0,0,0,0,0,33
1769641223180,0,0,0,0,0,35
1769641223181,0,0,0,0,0,36
1769641223182,0,0,0,0,0,31
1769641223184,0,0,0,0,0,34
1769641223185,0,0,0,0,0,31
1769641223187,0,0,0,0,0,35
1769641223188,0,0,0,0,0,33
1769641223190,0,0,0,0,0,35
1769641223191,0,0,0,0,0,37
1769641223192,0,0,0,0,0,37
1769641223194,0,0,0,0,0,36
1769641223195,0,0,0,0,0,35
1769641223197,0,0,0,0,0,35
1769641223198,0,0,0,0,0,35
1769641223200,0,0,0,0,0,35
1769641223201,0,0,0,0,0,35
1769641223202,0,0,0,0,0,35
1769641223204,0,0,0,0,0,36
1769641223205,0,0,0,0,0,36
1769641223207,0,0,0,0,0,37
1769641223208,0,0,0,0,0,37
1769641223210,0,0,0,0,0,37
1769641223211,0,0,0,0,0,37
1769641223212,0,0,0,0,0,37
1769641223214,0,0,0,0,0,37
1769641223215,0,0,0,0,0,37
1769641223217,0,0,0,0,0,37
1769641223218,0,0,0,0,0,36
1769641223219,0,0,0,0,0,37
1769641223221,0,0,0,0,0,38
1769641223222,0,0,0,0,0,37
1769641223224,0,0,0,0,0,38
1769641223225,0,0,0,0,0,38
1769641223227,0,0,0,0,0,37
