sample_index,recorded_at_iso,d1_epoch_ms,d1_fsr1,d1_fsr2,d1_fsr3,d1_fsr4,d1_fsr5,d1_fsr6,d2_epoch_ms,d2_fsr1,d2_fsr2,d2_fsr3,d2_fsr4,d2_fsr5,d2_fsr6
2775,2026-04-02T19:05:08Z,1775156708701,0,0,0,0,0,0,1775156707685,0,0,0,0,0,0
2776,2026-04-02T19:05:08Z,1775156708701,0,0,0,0,0,0,1775156707687,0,0,0,0,0,0
2777,2026-04-02T19:05:08Z,1775156708701,0,0,0,0,0,0,1775156707687,0,0,0,0,0,0
2778,2026-04-02T19:05:08Z,1775156708707,0,0,0,0,0,0,1775156707690,0,0,0,0,0,0
2779,2026-04-02T19:05:08Z,1775156708710,0,0,0,0,0,0,1775156707693,0,0,0,0,0,0
2780,2026-04-02T19:05:08Z,1775156708713,0,0,0,0,0,0,1775156707696,0,0,0,0,0,0
2781,2026-04-02T19:05:08Z,1775156708713,0,0,0,0,0,0,1775156707696,0,0,0,0,0,0
2782,2026-04-02T19:05:08Z,1775156708716,0,0,0,0,0,0,1775156707699,0,0,0,0,0,0
2783,2026-04-02T19:05:08Z,1775156708719,0,0,0,0,0,0,1775156707702,0,0,0,0,0,0
2784,2026-04-02T19:05:08Z,1775156708719,0,0,0,0,0,0,1775156707702,0,0,0,0,0,0
2785,2026-04-02T19:05:08Z,1775156708722,0,0,0,0,0,0,1775156707705,0,0,0,0,0,0
2786,2026-04-02T19:05:08Z,1775156708725,0,0,0,0,0,0,1775156707708,0,0,0,0,0,0
2787,2026-04-02T19:05:08Z,1775156708728,0,0,0,0,0,0,1775156707711,0,0,0,0,0,0
2788,2026-04-02T19:05:08Z,1775156708728,0,0,0,0,0,0,1775156707711,0,0,0,0,0,0
2789,2026-04-02T19:05:08Z,1775156708728,0,0,0,0,0,0,1775156707711,0,0,0,0,0,0
2790,2026-04-02T19:05:08Z,1775156708730,0,0,0,0,0,0,1775156707714,0,0,0,0,0,0
2791,2026-04-02T19:05:08Z,1775156708734,0,0,0,0,0,0,1775156707717,0,0,0,0,0,0
2792,2026-04-02T19:05:08Z,1775156708736,0,0,0,0,0,0,1775156707720,0,0,0,0,0,0
2793,2026-04-02T19:05:08Z,1775156708739,0,0,0,0,0,0,1775156707720,0,0,0,0,0,0
2794,2026-04-02T19:05:08Z,1775156708739,0,0,0,0,0,0,1775156707723,0,0,0,0,0,0
2795,2026-04-02T19:05:08Z,1775156708742,0,0,0,0,0,0,1775156707726,0,0,0,0,0,0
2796,2026-04-02T19:05:08Z,1775156708742,0,0,0,0,0,0,1775156707726,0,0,0,0,0,0
2797,2026-04-02T19:05:08Z,1775156708745,0,0,0,0,0,0,1775156707729,0,0,0,0,0,0
2798,2026-04-02T19:05:08Z,1775156708745,0,0,0,0,0,0,1775156707729,0,0,0,0,0,0
2799,2026-04-02T19:05:08Z,1775156708748,0,0,0,0,0,0,1775156707732,0,0,0,0,0,0
2800,2026-04-02T19:05:08Z,1775156708751,0,0,0,0,0,0,1775156707735,0,0,0,0,0,0
2801,2026-04-02T19:05:08Z,1775156708754,0,0,0,0,0,0,1775156707738,0,0,0,0,0,0
2802,2026-04-02T19:05:08Z,1775156708757,0,0,0,0,0,0,1775156707741,0,0,0,0,0,0
2803,2026-04-02T19:05:08Z,1775156708757,0,0,0,0,0,0,1775156707741,0,0,0,0,0,0
2804,2026-04-02T19:05:08Z,1775156708760,0,0,0,0,0,0,1775156707744,0,0,0,0,0,0
2805,2026-04-02T19:05:08Z,1775156708763,0,0,0,0,0,0,1775156707747,0,0,0,0,0,0
2806,2026-04-02T19:05:08Z,1775156708763,0,0,0,0,0,0,1775156707747,0,0,0,0,0,0
2807,2026-04-02T19:05:08Z,1775156708766,0,0,0,0,0,0,1775156707750,0,0,0,0,0,0
2808,2026-04-02T19:05:08Z,1775156708766,0,0,0,0,0,0,1775156707750,0,0,0,0,0,0
2809,2026-04-02T19:05:08Z,1775156708769,0,0,0,0,0,0,1775156707753,0,0,0,0,0,0
2810,2026-04-02T19:05:08Z,1775156708772,0,0,0,0,0,0,1775156707756,0,0,0,0,0,0
2811,2026-04-02T19:05:08Z,1775156708775,0,0,0,0,0,0,1775156707756,0,0,0,0,0,0
2812,2026-04-02T19:05:08Z,1775156708775,0,0,0,0,0,0,1775156707756,0,0,0,0,0,0
2813,2026-04-02T19:05:08Z,1775156708778,0,0,0,0,0,0,1775156707762,0,0,0,0,0,0
2814,2026-04-02T19:05:08Z,1775156708781,0,0,0,0,0,0,1775156707762,0,0,0,0,0,0
2815,2026-04-02T19:05:08Z,1775156708781,0,0,0,0,0,0,1775156707765,0,0,0,0,0,0
2816,2026-04-02T19:05:08Z,1775156708784,0,0,0,0,0,0,1775156707768,0,0,0,0,0,0
2817,2026-04-02T19:05:08Z,1775156708787,0,0,0,0,0,0,1775156707768,0,0,0,0,0,0
2818,2026-04-02T19:05:08Z,1775156708787,0,0,0,0,0,0,1775156707771,0,0,0,0,0,0
2819,2026-04-02T19:05:08Z,1775156708790,0,0,0,0,0,0,1775156707774,0,0,0,0,0,0
2820,2026-04-02T19:05:08Z,1775156708790,0,0,0,0,0,0,1775156707774,0,0,0,0,0,0
2821,2026-04-02T19:05:08Z,1775156708790,0,0,0,0,0,0,1775156707774,0,0,0,0,0,0
2822,2026-04-02T19:05:08Z,1775156708790,0,0,0,0,0,0,1775156707774,0,0,0,0,0,0
2823,2026-04-02T19:05:08Z,1775156708796,0,0,0,0,0,0,1775156707780,0,0,0,0,0,0
2824,2026-04-02T19:05:08Z,1775156708799,0,0,0,0,0,0,1775156707783,0,0,0,0,0,0
2825,2026-04-02T19:05:08Z,1775156708799,0,0,0,0,0,0,1775156707783,0,0,0,0,0,0
2826,2026-04-02T19:05:08Z,1775156708805,0,0,0,0,0,0,1775156707786,0,0,0,0,0,0
2827,2026-04-02T19:05:08Z,1775156708805,0,0,0,0,0,0,1775156708789,0,0,0,0,0,0
2828,2026-04-02T19:05:08Z,1775156708808,0,0,0,0,0,0,1775156708792,0,0,0,0,0,0
2829,2026-04-02T19:05:08Z,1775156708811,0,0,0,0,0,0,1775156708792,0,0,0,0,0,0
2830,2026-04-02T19:05:08Z,1775156708811,0,0,0,0,0,0,1775156708795,0,0,0,0,0,0
2831,2026-04-02T19:05:08Z,1775156708814,0,0,0,0,0,0,1775156708798,0,0,0,0,0,0
2832,2026-04-02T19:05:08Z,1775156708814,0,0,0,0,0,0,1775156708801,0,0,0,0,0,0
2833,2026-04-02T19:05:08Z,1775156708817,0,0,0,0,0,0,1775156708801,0,0,0,0,0,0
2834,2026-04-02T19:05:08Z,1775156708821,0,0,0,0,0,0,1775156708804,0,0,0,0,0,0
2835,2026-04-02T19:05:08Z,1775156708824,0,0,0,0,0,0,1775156708807,0,0,0,0,0,0
2836,2026-04-02T19:05:08Z,1775156708824,0,0,0,0,0,0,1775156708807,0,0,0,0,0,0
2837,2026-04-02T19:05:08Z,1775156708827,0,0,0,0,0,0,1775156708811,0,0,0,0,0,0
2838,2026-04-02T19:05:08Z,1775156708830,0,0,0,0,0,0,1775156708811,0,0,0,0,0,0
2839,2026-04-02T19:05:08Z,1775156708830,0,0,0,0,0,0,1775156708813,0,0,0,0,0,0
2840,2026-04-02T19:05:08Z,1775156708832,0,0,0,0,0,0,1775156708817,0,0,0,0,0,0
2841,2026-04-02T19:05:08Z,1775156708832,0,0,0,0,0,0,1775156708817,0,0,0,0,0,0
2842,2026-04-02T19:05:08Z,1775156708836,0,0,0,0,0,0,1775156708819,0,0,0,0,0,0
2843,2026-04-02T19:05:08Z,1775156708839,0,0,0,0,0,0,1775156708823,0,0,0,0,0,0
2844,2026-04-02T19:05:08Z,1775156708842,0,0,0,0,0,0,1775156708825,0,0,0,0,0,0
2845,2026-04-02T19:05:08Z,1775156708842,0,0,0,0,0,0,1775156708825,0,0,0,0,0,0
2846,2026-04-02T19:05:08Z,1775156708845,0,0,0,0,0,0,1775156708828,0,0,0,0,0,0
2847,2026-04-02T19:05:08Z,1775156708847,0,0,0,0,0,0,1775156708828,0,0,0,0,0,0
2848,2026-04-02T19:05:08Z,1775156708847,0,0,0,0,0,0,1775156708831,0,0,0,0,0,0
2849,2026-04-02T19:05:08Z,1775156708851,0,0,0,0,0,0,1775156708835,0,0,0,0,0,0
2850,2026-04-02T19:05:08Z,1775156708851,0,0,0,0,0,0,1775156708835,0,0,0,0,0,0
2851,2026-04-02T19:05:08Z,1775156708851,0,0,0,0,0,0,1775156708835,0,0,0,0,0,0
2852,2026-04-02T19:05:08Z,1775156708854,0,0,0,0,0,0,1775156708838,0,0,0,0,0,0
2853,2026-04-02T19:05:08Z,1775156708857,0,0,0,0,0,0,1775156708841,0,0,0,0,0,0
2854,2026-04-02T19:05:08Z,1775156708857,0,0,0,0,0,0,1775156708841,0,0,0,0,0,0
2855,2026-04-02T19:05:08Z,1775156708860,0,0,0,0,0,0,1775156708844,0,0,0,0,0,0
2856,2026-04-02T19:05:09Z,1775156708862,0,0,0,0,0,0,1775156708844,0,0,0,0,0,0
2857,2026-04-02T19:05:09Z,1775156708865,0,0,0,0,0,0,1775156708849,0,0,0,0,0,0
2858,2026-04-02T19:05:09Z,1775156708868,0,0,0,0,0,0,1775156708853,0,0,0,0,0,0
2859,2026-04-02T19:05:09Z,1775156708868,0,0,0,0,0,0,1775156708853,0,0,0,0,0,0
2860,2026-04-02T19:05:09Z,1775156708871,0,0,0,0,0,0,1775156708856,0,0,0,0,0,0
2861,2026-04-02T19:05:09Z,1775156708875,0,0,0,0,0,0,1775156708856,0,0,0,0,0,0
2862,2026-04-02T19:05:09Z,1775156708875,0,0,0,0,0,0,1775156708859,0,0,0,0,0,0
2863,2026-04-02T19:05:09Z,1775156708878,0,0,0,0,0,0,1775156708862,0,0,0,0,0,0
2864,2026-04-02T19:05:09Z,1775156708880,0,0,0,0,0,0,1775156708865,0,0,0,0,0,0
2865,2026-04-02T19:05:09Z,1775156708880,0,0,0,0,0,0,1775156708865,0,0,0,0,0,0
2866,2026-04-02T19:05:09Z,1775156708883,0,0,0,0,0,0,1775156708865,0,0,0,0,0,0
2867,2026-04-02T19:05:09Z,1775156708886,0,0,0,0,0,0,1775156708871,0,0,0,0,0,0
2868,2026-04-02T19:05:09Z,1775156708886,0,0,0,0,0,0,1775156708871,0,0,0,0,0,0
2869,2026-04-02T19:05:09Z,1775156708890,0,0,0,0,0,0,1775156708871,0,0,0,0,0,0
2870,2026-04-02T19:05:09Z,1775156708893,0,0,0,0,0,0,1775156708874,0,0,0,0,0,0
2871,2026-04-02T19:05:09Z,1775156708893,0,0,0,0,0,0,1775156708877,0,0,0,0,0,0
2872,2026-04-02T19:05:09Z,1775156708893,0,0,0,0,0,0,1775156708877,0,0,0,0,0,0
2873,2026-04-02T19:05:09Z,1775156708898,0,0,0,0,0,0,1775156708880,0,0,0,0,0,0
2874,2026-04-02T19:05:09Z,1775156708898,0,0,0,0,0,0,1775156708883,0,0,0,0,0,0
2875,2026-04-02T19:05:09Z,1775156708901,0,0,0,0,0,0,1775156708886,0,0,0,0,0,0
2876,2026-04-02T19:05:09Z,1775156708905,0,0,0,0,0,0,1775156708889,0,0,0,0,0,0
2877,2026-04-02T19:05:09Z,1775156708905,0,0,0,0,0,0,1775156708889,0,0,0,0,0,0
2878,2026-04-02T19:05:09Z,1775156708907,0,0,0,0,0,0,1775156708889,0,0,0,0,0,0
2879,2026-04-02T19:05:09Z,1775156708907,0,0,0,0,0,0,1775156708892,0,0,0,0,0,0
2880,2026-04-02T19:05:09Z,1775156708910,0,0,0,0,0,0,1775156708895,0,0,0,0,0,0
2881,2026-04-02T19:05:09Z,1775156708910,0,0,0,0,0,0,1775156708895,0,0,0,0,0,0
2882,2026-04-02T19:05:09Z,1775156708916,0,0,0,0,0,0,1775156708898,0,0,0,0,0,0
2883,2026-04-02T19:05:09Z,1775156708916,0,0,0,0,0,0,1775156708901,0,0,0,0,0,0
2884,2026-04-02T19:05:09Z,1775156708919,0,0,0,0,0,0,1775156708904,0,0,0,0,0,0
2885,2026-04-02T19:05:09Z,1775156708922,0,0,0,0,0,0,1775156708904,0,0,0,0,0,0
2886,2026-04-02T19:05:09Z,1775156708922,0,0,0,0,0,0,1775156708904,0,0,0,0,0,0
2887,2026-04-02T19:05:09Z,1775156708925,0,0,0,0,0,0,1775156708910,0,0,0,0,0,0
2888,2026-04-02T19:05:09Z,1775156708928,0,0,0,0,0,0,1775156708910,0,0,0,0,0,0
2889,2026-04-02T19:05:09Z,1775156708928,0,0,0,0,0,0,1775156708910,0,0,0,0,0,0
2890,2026-04-02T19:05:09Z,1775156708928,0,0,0,0,0,0,1775156708913,0,0,0,0,0,0
2891,2026-04-02T19:05:09Z,1775156708928,0,0,0,0,0,0,1775156708916,0,0,0,0,0,0
2892,2026-04-02T19:05:09Z,1775156708937,0,0,0,0,0,0,1775156708919,0,0,0,0,0,0
2893,2026-04-02T19:05:09Z,1775156708937,0,0,0,0,0,0,1775156708922,0,0,0,0,0,0
2894,2026-04-02T19:05:09Z,1775156708937,0,0,0,0,0,0,1775156708922,0,0,0,0,0,0
2895,2026-04-02T19:05:09Z,1775156708943,0,0,0,0,0,0,1775156708925,0,0,0,0,0,0
2896,2026-04-02T19:05:09Z,1775156708943,0,0,0,0,0,0,1775156708927,0,0,0,0,0,0
2897,2026-04-02T19:05:09Z,1775156708943,0,0,0,0,0,0,1775156708930,0,0,0,0,0,0
2898,2026-04-02T19:05:09Z,1775156708949,0,0,0,0,0,0,1775156708930,0,0,0,0,0,0
2899,2026-04-02T19:05:09Z,1775156708949,0,0,0,0,0,0,1775156708934,0,0,0,0,0,0
2900,2026-04-02T19:05:09Z,1775156708952,0,0,0,0,0,0,1775156708934,0,0,0,0,0,0
2901,2026-04-02T19:05:09Z,1775156708955,0,0,0,0,0,0,1775156708937,0,0,0,0,0,0
2902,2026-04-02T19:05:09Z,1775156708955,0,0,0,0,0,0,1775156708940,0,0,0,0,0,0
2903,2026-04-02T19:05:09Z,1775156708958,0,0,0,0,0,0,1775156708943,0,0,0,0,0,0
2904,2026-04-02T19:05:09Z,1775156708961,0,0,0,0,0,0,1775156708943,0,0,0,0,0,0
2905,2026-04-02T19:05:09Z,1775156708961,0,0,0,0,0,0,1775156708946,0,0,0,0,0,0
2906,2026-04-02T19:05:09Z,1775156708961,0,0,0,0,0,0,1775156708946,0,0,0,0,0,0
2907,2026-04-02T19:05:09Z,1775156708964,0,0,0,0,0,0,1775156708946,0,0,0,0,0,0
2908,2026-04-02T19:05:09Z,1775156708967,0,0,0,0,0,0,1775156708951,0,0,0,0,0,0
2909,2026-04-02T19:05:09Z,1775156708970,0,0,0,0,0,0,1775156708951,0,0,0,0,0,0
2910,2026-04-02T19:05:09Z,1775156708973,0,0,0,0,0,0,1775156708955,0,0,0,0,0,0
2911,2026-04-02T19:05:09Z,1775156708973,0,0,0,0,0,0,1775156708958,0,0,0,0,0,0
2912,2026-04-02T19:05:09Z,1775156708976,0,0,0,0,0,0,1775156708960,0,0,0,0,0,0
2913,2026-04-02T19:05:09Z,1775156708976,0,0,0,0,0,0,1775156708960,0,0,0,0,0,0
2914,2026-04-02T19:05:09Z,1775156708979,0,0,0,0,0,0,1775156708963,0,0,0,0,0,0
2915,2026-04-02T19:05:09Z,1775156708982,0,0,0,0,0,0,1775156708963,0,0,0,0,0,0
2916,2026-04-02T19:05:09Z,1775156708982,0,0,0,0,0,0,1775156708967,0,0,0,0,0,0
2917,2026-04-02T19:05:09Z,1775156708985,0,0,0,0,0,0,1775156708970,0,0,0,0,0,0
2918,2026-04-02T19:05:09Z,1775156708988,0,0,0,0,0,0,1775156708970,0,0,0,0,0,0
2919,2026-04-02T19:05:09Z,1775156708991,0,0,0,0,0,0,1775156708973,0,0,0,0,0,0
2920,2026-04-02T19:05:09Z,1775156708991,0,0,0,0,0,0,1775156708976,0,0,0,0,0,0
2921,2026-04-02T19:05:09Z,1775156708991,0,0,0,0,0,0,1775156708976,0,0,0,0,0,0
2922,2026-04-02T19:05:09Z,1775156708994,0,0,0,0,0,0,1775156708979,0,0,0,0,0,0
2923,2026-04-02T19:05:09Z,1775156708997,0,0,0,0,0,0,1775156708979,0,0,0,0,0,0
2924,2026-04-02T19:05:09Z,1775156708997,0,0,0,0,0,0,1775156708979,0,0,0,0,0,0
2925,2026-04-02T19:05:09Z,1775156709000,0,0,0,0,0,0,1775156708979,0,0,0,0,0,0
2926,2026-04-02T19:05:09Z,1775156709000,0,0,0,0,0,0,1775156708979,0,0,0,0,0,0
2927,2026-04-02T19:05:09Z,1775156709006,0,0,0,0,0,0,1775156708988,0,0,0,0,0,0
2928,2026-04-02T19:05:09Z,1775156709006,0,0,0,0,0,0,1775156708991,0,0,0,0,0,0
2929,2026-04-02T19:05:09Z,1775156709009,0,0,0,0,0,0,1775156708994,0,0,0,0,0,0
2930,2026-04-02T19:05:09Z,1775156709012,0,0,0,0,0,0,1775156708994,0,0,0,0,0,0
2931,2026-04-02T19:05:09Z,1775156709015,0,0,0,0,0,0,1775156708997,0,0,0,0,0,0
2932,2026-04-02T19:05:09Z,1775156709015,0,0,0,0,0,0,1775156708997,0,0,0,0,0,0
2933,2026-04-02T19:05:09Z,1775156709018,0,0,0,0,0,0,1775156708000,0,0,0,0,0,0
2934,2026-04-02T19:05:09Z,1775156709018,0,0,0,0,0,0,1775156708004,0,0,0,0,0,0
2935,2026-04-02T19:05:09Z,1775156709021,0,0,0,0,0,0,1775156708006,0,0,0,0,0,0
2936,2026-04-02T19:05:09Z,1775156709024,0,0,0,0,0,0,1775156708006,0,0,0,0,0,0
2937,2026-04-02T19:05:09Z,1775156709027,0,0,0,0,0,0,1775156708009,0,0,0,0,0,0
2938,2026-04-02T19:05:09Z,1775156709027,0,0,0,0,0,0,1775156708009,0,0,0,0,0,0
2939,2026-04-02T19:05:09Z,1775156709030,0,0,0,0,0,0,1775156708012,0,0,0,0,0,0
2940,2026-04-02T19:05:09Z,1775156709033,0,0,0,0,0,0,1775156708015,0,0,0,0,0,0
2941,2026-04-02T19:05:09Z,1775156709033,0,0,0,0,0,0,1775156708018,0,0,0,0,0,0
2942,2026-04-02T19:05:09Z,1775156709036,0,0,0,0,0,0,1775156708018,0,0,0,0,0,0
2943,2026-04-02T19:05:09Z,1775156709036,0,0,0,0,0,0,1775156708021,0,0,0,0,0,0
2944,2026-04-02T19:05:09Z,1775156709039,0,0,0,0,0,0,1775156708021,0,0,0,0,0,0
2945,2026-04-02T19:05:09Z,1775156709039,0,0,0,0,0,0,1775156708021,0,0,0,0,0,0
2946,2026-04-02T19:05:09Z,1775156709039,0,0,0,0,0,0,1775156708028,0,0,0,0,0,0
2947,2026-04-02T19:05:09Z,1775156709045,0,0,0,0,0,0,1775156708028,0,0,0,0,0,0
2948,2026-04-02T19:05:09Z,1775156709048,0,0,0,0,0,0,1775156708031,0,0,0,0,0,0
2949,2026-04-02T19:05:09Z,1775156709051,0,0,0,0,0,0,1775156708034,0,0,0,0,0,0
2950,2026-04-02T19:05:09Z,1775156709054,0,0,0,0,0,0,1775156708037,0,0,0,0,0,0
2951,2026-04-02T19:05:09Z,1775156709054,0,0,0,0,0,0,1775156708037,0,0,0,0,0,0
2952,2026-04-02T19:05:09Z,1775156709054,0,0,0,0,0,0,1775156708037,0,0,0,0,0,0
2953,2026-04-02T19:05:09Z,1775156709057,0,0,0,0,0,0,1775156708040,0,0,0,0,0,0
2954,2026-04-02T19:05:09Z,1775156709060,0,0,0,0,0,0,1775156708043,0,0,0,0,0,0
2955,2026-04-02T19:05:09Z,1775156709063,0,0,0,0,0,0,1775156708046,0,0,0,0,0,0
2956,2026-04-02T19:05:09Z,1775156709066,0,0,0,0,0,0,1775156708048,0,0,0,0,0,0
2957,2026-04-02T19:05:09Z,1775156709066,0,0,0,0,0,0,1775156708048,0,0,0,0,0,0
2958,2026-04-02T19:05:09Z,1775156709069,0,0,0,0,0,0,1775156708051,0,0,0,0,0,0
2959,2026-04-02T19:05:09Z,1775156709069,0,0,0,0,0,0,1775156708051,0,0,0,0,0,0
2960,2026-04-02T19:05:09Z,1775156709072,0,0,0,0,0,0,1775156708054,0,0,0,0,0,0
2961,2026-04-02T19:05:09Z,1775156709075,0,0,0,0,0,0,1775156708057,0,0,0,0,0,0
2962,2026-04-02T19:05:09Z,1775156709075,0,0,0,0,0,0,1775156708057,0,0,0,0,0,0
2963,2026-04-02T19:05:09Z,1775156709075,0,0,0,0,0,0,1775156708060,0,0,0,0,0,0
2964,2026-04-02T19:05:09Z,1775156709081,0,0,0,0,0,0,1775156708064,0,0,0,0,0,0
2965,2026-04-02T19:05:09Z,1775156709081,0,0,0,0,0,0,1775156708064,0,0,0,0,0,0
2966,2026-04-02T19:05:09Z,1775156709081,0,0,0,0,0,0,1775156708066,0,0,0,0,0,0
2967,2026-04-02T19:05:09Z,1775156709084,0,0,0,0,0,0,1775156708069,0,0,0,0,0,0
2968,2026-04-02T19:05:09Z,1775156709087,0,0,0,0,0,0,1775156708069,0,0,0,0,0,0
2969,2026-04-02T19:05:09Z,1775156709090,0,0,0,0,0,0,1775156708072,0,0,0,0,0,0
2970,2026-04-02T19:05:09Z,1775156709090,0,0,0,0,0,0,1775156708075,0,0,0,0,0,0
2971,2026-04-02T19:05:09Z,1775156709093,0,0,0,0,0,0,1775156708078,0,0,0,0,0,0
2972,2026-04-02T19:05:09Z,1775156709095,0,0,0,0,0,0,1775156708078,0,0,0,0,0,0
2973,2026-04-02T19:05:09Z,1775156709098,0,0,0,0,0,0,1775156708081,0,0,0,0,0,0
2974,2026-04-02T19:05:09Z,1775156709098,0,0,0,0,0,0,1775156708081,0,0,0,0,0,0
2975,2026-04-02T19:05:09Z,1775156709098,0,0,0,0,0,0,1775156708081,0,0,0,0,0,0
2976,2026-04-02T19:05:09Z,1775156709101,0,0,0,0,0,0,1775156708087,0,0,0,0,0,0
2977,2026-04-02T19:05:09Z,1775156709104,0,0,0,0,0,0,1775156708087,0,0,0,0,0,0
2978,2026-04-02T19:05:09Z,1775156709107,0,0,0,0,0,0,1775156708091,0,0,0,0,0,0
2979,2026-04-02T19:05:09Z,1775156709111,0,0,0,0,0,0,1775156708094,0,0,0,0,0,0
2980,2026-04-02T19:05:09Z,1775156709111,0,0,0,0,0,0,1775156708094,0,0,0,0,0,0
2981,2026-04-02T19:05:09Z,1775156709114,0,0,0,0,0,0,1775156708096,0,0,0,0,0,0
2982,2026-04-02T19:05:09Z,1775156709117,0,0,0,0,0,0,1775156708099,0,0,0,0,0,0
2983,2026-04-02T19:05:09Z,1775156709117,0,0,0,0,0,0,1775156708102,0,0,0,0,0,0
2984,2026-04-02T19:05:09Z,1775156709119,0,0,0,0,0,0,1775156708102,0,0,0,0,0,0
2985,2026-04-02T19:05:09Z,1775156709122,0,0,0,0,0,0,1775156708102,0,0,0,0,0,0
2986,2026-04-02T19:05:09Z,1775156709122,0,0,0,0,0,0,1775156708102,0,0,0,0,0,0
2987,2026-04-02T19:05:09Z,1775156709122,0,0,0,0,0,0,1775156708102,0,0,0,0,0,0
2988,2026-04-02T19:05:09Z,1775156709122,0,0,0,0,0,0,1775156708102,0,0,0,0,0,0
2989,2026-04-02T19:05:09Z,1775156709131,0,0,0,0,0,0,1775156708114,0,0,0,0,0,0
2990,2026-04-02T19:05:09Z,1775156709131,0,0,0,0,0,0,1775156708114,0,0,0,0,0,0
2991,2026-04-02T19:05:09Z,1775156709134,0,0,0,0,0,0,1775156708117,0,0,0,0,0,0
2992,2026-04-02T19:05:09Z,1775156709137,0,0,0,0,0,0,1775156708120,0,0,0,0,0,0
2993,2026-04-02T19:05:09Z,1775156709137,0,0,0,0,0,0,1775156708120,0,0,0,0,0,0
2994,2026-04-02T19:05:09Z,1775156709140,0,0,0,0,0,0,1775156708123,0,0,0,0,0,0
2995,2026-04-02T19:05:09Z,1775156709143,0,0,0,0,0,0,1775156708126,0,0,0,0,0,0
2996,2026-04-02T19:05:09Z,1775156709143,0,0,0,0,0,0,1775156708126,0,0,0,0,0,0
2997,2026-04-02T19:05:09Z,1775156709146,0,0,0,0,0,0,1775156708129,0,0,0,0,0,0
2998,2026-04-02T19:05:09Z,1775156709149,0,0,0,0,0,0,1775156708132,0,0,0,0,0,0
2999,2026-04-02T19:05:09Z,1775156709149,0,0,0,0,0,0,1775156708132,0,0,0,0,0,0
3000,2026-04-02T19:05:09Z,1775156709151,0,0,0,0,0,0,1775156708135,0,0,0,0,0,0
3001,2026-04-02T19:05:09Z,1775156709151,0,0,0,0,0,0,1775156708135,0,0,0,0,0,0
3002,2026-04-02T19:05:09Z,1775156709157,0,0,0,0,0,0,1775156708141,0,0,0,0,0,0
3003,2026-04-02T19:05:09Z,1775156709157,0,0,0,0,0,0,1775156708141,0,0,0,0,0,0
3004,2026-04-02T19:05:09Z,1775156709161,0,0,0,0,0,0,1775156708144,0,0,0,0,0,0
3005,2026-04-02T19:05:09Z,1775156709161,0,0,0,0,0,0,1775156708144,0,0,0,0,0,0
3006,2026-04-02T19:05:09Z,1775156709164,0,0,0,0,0,0,1775156708147,0,0,0,0,0,0
3007,2026-04-02T19:05:09Z,1775156709167,0,0,0,0,0,0,1775156708150,0,0,0,0,0,0
3008,2026-04-02T19:05:09Z,1775156709167,0,0,0,0,0,0,1775156708150,0,0,0,0,0,0
3009,2026-04-02T19:05:09Z,1775156709170,0,0,0,0,0,0,1775156708153,0,0,0,0,0,0
3010,2026-04-02T19:05:09Z,1775156709172,0,0,0,0,0,0,1775156708156,0,0,0,0,0,0
3011,2026-04-02T19:05:09Z,1775156709172,0,0,0,0,0,0,1775156708156,0,0,0,0,0,0
3012,2026-04-02T19:05:09Z,1775156709176,0,0,0,0,0,0,1775156708159,0,0,0,0,0,0
3013,2026-04-02T19:05:09Z,1775156709178,0,0,0,0,0,0,1775156708162,0,0,0,0,0,0
3014,2026-04-02T19:05:09Z,1775156709181,0,0,0,0,0,0,1775156708162,0,0,0,0,0,0
3015,2026-04-02T19:05:09Z,1775156709181,0,0,0,0,0,0,1775156708165,0,0,0,0,0,0
3016,2026-04-02T19:05:09Z,1775156709184,0,0,0,0,0,0,1775156708168,0,0,0,0,0,0
3017,2026-04-02T19:05:09Z,1775156709184,0,0,0,0,0,0,1775156708168,0,0,0,0,0,0
3018,2026-04-02T19:05:09Z,1775156709187,0,0,0,0,0,0,1775156708171,0,0,0,0,0,0
3019,2026-04-02T19:05:09Z,1775156709190,0,0,0,0,0,0,1775156708174,0,0,0,0,0,0
3020,2026-04-02T19:05:09Z,1775156709193,0,0,0,0,0,0,1775156708177,0,0,0,0,0,0
3021,2026-04-02T19:05:09Z,1775156709193,0,0,0,0,0,0,1775156708177,0,0,0,0,0,0
3022,2026-04-02T19:05:09Z,1775156709196,0,0,0,0,0,0,1775156708180,0,0,0,0,0,0
3023,2026-04-02T19:05:09Z,1775156709196,0,0,0,0,0,0,1775156708180,0,0,0,0,0,0
3024,2026-04-02T19:05:09Z,1775156709199,0,0,0,0,0,0,1775156708183,0,0,0,0,0,0
3025,2026-04-02T19:05:09Z,1775156709199,0,0,0,0,0,0,1775156708183,0,0,0,0,0,0
3026,2026-04-02T19:05:09Z,1775156709199,0,0,0,0,0,0,1775156708183,0,0,0,0,0,0
3027,2026-04-02T19:05:09Z,1775156709206,0,0,0,0,0,0,1775156708192,0,0,0,0,0,0
3028,2026-04-02T19:05:09Z,1775156709208,0,0,0,0,0,0,1775156708192,0,0,0,0,0,0
3029,2026-04-02T19:05:09Z,1775156709211,0,0,0,0,0,0,1775156708192,0,0,0,0,0,0
3030,2026-04-02T19:05:09Z,1775156709211,0,0,0,0,0,0,1775156708195,0,0,0,0,0,0
