sample_index,recorded_at_iso,d1_epoch_ms,d1_fsr1,d1_fsr2,d1_fsr3,d1_fsr4,d1_fsr5,d1_fsr6,d2_epoch_ms,d2_fsr1,d2_fsr2,d2_fsr3,d2_fsr4,d2_fsr5,d2_fsr6
10828,2026-04-02T19:28:35Z,1775158114452,0,0,0,0,0,0,1775158114858,0,0,0,0,0,0
10829,2026-04-02T19:28:35Z,1775158114452,0,0,0,0,0,0,1775158114858,0,0,0,0,0,0
10830,2026-04-02T19:28:35Z,1775158114455,0,0,0,0,0,0,1775158114861,0,0,0,0,0,0
10831,2026-04-02T19:28:35Z,1775158114458,0,0,0,0,0,0,1775158114864,0,0,0,0,0,0
10832,2026-04-02T19:28:35Z,1775158114458,0,0,0,0,0,0,1775158114864,0,0,0,0,0,0
10833,2026-04-02T19:28:35Z,1775158114458,0,0,0,0,0,0,1775158114864,0,0,0,0,0,0
10834,2026-04-02T19:28:35Z,1775158114458,0,0,0,0,0,0,1775158114864,0,0,0,0,0,0
10835,2026-04-02T19:28:35Z,1775158114458,0,0,0,0,0,0,1775158114864,0,0,0,0,0,0
10836,2026-04-02T19:28:35Z,1775158114458,0,0,0,0,0,0,1775158114864,0,0,0,0,0,0
10837,2026-04-02T19:28:35Z,1775158114458,0,0,0,0,0,0,1775158114864,0,0,0,0,0,0
10838,2026-04-02T19:28:35Z,1775158114458,0,0,0,0,0,0,1775158114864,0,0,0,0,0,0
10839,2026-04-02T19:28:35Z,1775158114458,0,0,0,0,0,0,1775158114864,0,0,0,0,0,0
10840,2026-04-02T19:28:35Z,1775158114458,0,0,0,0,0,0,1775158114864,0,0,0,0,0,0
10841,2026-04-02T19:28:35Z,1775158114458,0,0,0,0,0,0,1775158114864,0,0,0,0,0,0
10842,2026-04-02T19:28:35Z,1775158114458,0,0,0,0,0,0,1775158114864,0,0,0,0,0,0
10843,2026-04-02T19:28:35Z,1775158114458,0,0,0,0,0,0,1775158114864,0,0,0,0,0,0
10844,2026-04-02T19:28:35Z,1775158114458,0,0,0,0,0,0,1775158114864,0,0,0,0,0,0
10845,2026-04-02T19:28:35Z,1775158114458,0,0,0,0,0,0,1775158114864,0,0,0,0,0,0
10846,2026-04-02T19:28:35Z,1775158114458,0,0,0,0,0,0,1775158114864,0,0,0,0,0,0
10847,2026-04-02T19:28:35Z,1775158114458,0,0,0,0,0,0,1775158114864,0,0,0,0,0,0
10848,2026-04-02T19:28:35Z,1775158114458,0,0,0,0,0,0,1775158114864,0,0,0,0,0,0
10849,2026-04-02T19:28:35Z,1775158114458,0,0,0,0,0,0,1775158114864,0,0,0,0,0,0
10850,2026-04-02T19:28:35Z,1775158114476,0,0,0,0,0,0,1775158114882,0,0,0,0,0,0
10851,2026-04-02T19:28:35Z,1775158114476,0,0,0,0,0,0,1775158114882,0,0,0,0,0,0
10852,2026-04-02T19:28:35Z,1775158114476,0,0,0,0,0,0,1775158114882,0,0,0,0,0,0
10853,2026-04-02T19:28:35Z,1775158114476,0,0,0,0,0,0,1775158114882,0,0,0,0,0,0
10854,2026-04-02T19:28:35Z,1775158114479,0,0,0,0,0,0,1775158114885,0,0,0,0,0,0
10855,2026-04-02T19:28:35Z,1775158114506,0,0,0,0,0,0,1775158114912,0,0,0,0,0,0
10856,2026-04-02T19:28:35Z,1775158114509,0,0,0,0,0,0,1775158114915,0,0,0,0,0,0
10857,2026-04-02T19:28:35Z,1775158114509,0,0,0,0,0,0,1775158114915,0,0,0,0,0,0
10858,2026-04-02T19:28:35Z,1775158114509,0,0,0,0,0,0,1775158114915,0,0,0,0,0,0
10859,2026-04-02T19:28:35Z,1775158114512,0,0,0,0,0,0,1775158114915,0,0,0,0,0,0
10860,2026-04-02T19:28:35Z,1775158114512,0,0,0,0,0,0,1775158114915,0,0,0,0,0,0
10861,2026-04-02T19:28:35Z,1775158114512,0,0,0,0,0,0,1775158114915,0,0,0,0,0,0
10862,2026-04-02T19:28:35Z,1775158114512,0,0,0,0,0,0,1775158114915,0,0,0,0,0,0
10863,2026-04-02T19:28:35Z,1775158114521,0,0,0,0,0,0,1775158114927,0,0,0,0,0,0
10864,2026-04-02T19:28:35Z,1775158114521,0,0,0,0,0,0,1775158114933,0,0,0,0,0,0
10865,2026-04-02T19:28:35Z,1775158114524,0,0,0,0,0,0,1775158114933,0,0,0,0,0,0
10866,2026-04-02T19:28:35Z,1775158114527,0,0,0,0,0,0,1775158114933,0,0,0,0,0,0
10867,2026-04-02T19:28:35Z,1775158114527,0,0,0,0,0,0,1775158114936,0,0,0,0,0,0
10868,2026-04-02T19:28:35Z,1775158114530,0,0,0,0,0,0,1775158114938,0,0,0,0,0,0
10869,2026-04-02T19:28:35Z,1775158114530,0,0,0,0,0,0,1775158114938,0,0,0,0,0,0
10870,2026-04-02T19:28:35Z,1775158114536,0,0,0,0,0,0,1775158114942,0,0,0,0,0,0
10871,2026-04-02T19:28:35Z,1775158114539,0,0,0,0,0,0,1775158114944,0,0,0,0,0,0
10872,2026-04-02T19:28:35Z,1775158114539,0,0,0,0,0,0,1775158114944,0,0,0,0,0,0
10873,2026-04-02T19:28:35Z,1775158114542,0,0,0,0,0,0,1775158114944,0,0,0,0,0,0
10874,2026-04-02T19:28:35Z,1775158114545,0,0,0,0,0,0,1775158114950,0,0,0,0,0,0
10875,2026-04-02T19:28:35Z,1775158114545,0,0,0,0,0,0,1775158114950,0,0,0,0,0,0
10876,2026-04-02T19:28:35Z,1775158114548,0,0,0,0,0,0,1775158114954,0,0,0,0,0,0
10877,2026-04-02T19:28:35Z,1775158114551,0,0,0,0,0,0,1775158114956,0,0,0,0,0,0
10878,2026-04-02T19:28:35Z,1775158114551,0,0,0,0,0,0,1775158114956,0,0,0,0,0,0
10879,2026-04-02T19:28:35Z,1775158114554,0,0,0,0,0,0,1775158114959,0,0,0,0,0,0
10880,2026-04-02T19:28:35Z,1775158114554,0,0,0,0,0,0,1775158114959,0,0,0,0,0,0
10881,2026-04-02T19:28:35Z,1775158114557,0,0,0,0,0,0,1775158114962,0,0,0,0,0,0
10882,2026-04-02T19:28:35Z,1775158114560,0,0,0,0,0,0,1775158114965,0,0,0,0,0,0
10883,2026-04-02T19:28:35Z,1775158114560,0,0,0,0,0,0,1775158114965,0,0,0,0,0,0
10884,2026-04-02T19:28:35Z,1775158114563,0,0,0,0,0,0,1775158114968,0,0,0,0,0,0
10885,2026-04-02T19:28:35Z,1775158114563,0,0,0,0,0,0,1775158114968,0,0,0,0,0,0
10886,2026-04-02T19:28:35Z,1775158114569,0,0,0,0,0,0,1775158114974,0,0,0,0,0,0
10887,2026-04-02T19:28:35Z,1775158114569,0,0,0,0,0,0,1775158114977,0,0,0,0,0,0
10888,2026-04-02T19:28:35Z,1775158114572,0,0,0,0,0,0,1775158114977,0,0,0,0,0,0
10889,2026-04-02T19:28:35Z,1775158114572,0,0,0,0,0,0,1775158114977,0,0,0,0,0,0
10890,2026-04-02T19:28:35Z,1775158114575,0,0,0,0,0,0,1775158114980,0,0,0,0,0,0
10891,2026-04-02T19:28:35Z,1775158114578,0,0,0,0,0,0,1775158114983,0,0,0,0,0,0
10892,2026-04-02T19:28:35Z,1775158114581,0,0,0,0,0,0,1775158114986,0,0,0,0,0,0
10893,2026-04-02T19:28:35Z,1775158114581,0,0,0,0,0,0,1775158114986,0,0,0,0,0,0
10894,2026-04-02T19:28:35Z,1775158114584,0,0,0,0,0,0,1775158114989,0,0,0,0,0,0
10895,2026-04-02T19:28:35Z,1775158114587,0,0,0,0,0,0,1775158114992,0,0,0,0,0,0
10896,2026-04-02T19:28:35Z,1775158114587,0,0,0,0,0,0,1775158114992,0,0,0,0,0,0
10897,2026-04-02T19:28:35Z,1775158114590,0,0,0,0,0,0,1775158114996,0,0,0,0,0,0
10898,2026-04-02T19:28:35Z,1775158114593,0,0,0,0,0,0,1775158115000,0,0,0,0,0,0
10899,2026-04-02T19:28:35Z,1775158114593,0,0,0,0,0,0,1775158115000,0,0,0,0,0,0
10900,2026-04-02T19:28:35Z,1775158114596,0,0,0,0,0,0,1775158115004,0,0,0,0,0,0
10901,2026-04-02T19:28:35Z,1775158114599,0,0,0,0,0,0,1775158115007,0,0,0,0,0,0
10902,2026-04-02T19:28:35Z,1775158114602,0,0,0,0,0,0,1775158115010,0,0,0,0,0,0
10903,2026-04-02T19:28:35Z,1775158114602,0,0,0,0,0,0,1775158115010,0,0,0,0,0,0
10904,2026-04-02T19:28:35Z,1775158114602,0,0,0,0,0,0,1775158115010,0,0,0,0,0,0
10905,2026-04-02T19:28:35Z,1775158114605,0,0,0,0,0,0,1775158115010,0,0,0,0,0,0
10906,2026-04-02T19:28:35Z,1775158114608,0,0,0,0,0,0,1775158115015,0,0,0,0,0,0
10907,2026-04-02T19:28:35Z,1775158114608,0,0,0,0,0,0,1775158115015,0,0,0,0,0,0
10908,2026-04-02T19:28:35Z,1775158114611,0,0,0,0,0,0,1775158115019,0,0,0,0,0,0
10909,2026-04-02T19:28:35Z,1775158114614,0,0,0,0,0,0,1775158115022,0,0,0,0,0,0
10910,2026-04-02T19:28:35Z,1775158114614,0,0,0,0,0,0,1775158115024,0,0,0,0,0,0
10911,2026-04-02T19:28:35Z,1775158114617,0,0,0,0,0,0,1775158115027,0,0,0,0,0,0
10912,2026-04-02T19:28:35Z,1775158114617,0,0,0,0,0,0,1775158115027,0,0,0,0,0,0
10913,2026-04-02T19:28:35Z,1775158114623,0,0,0,0,0,0,1775158115030,0,0,0,0,0,0
10914,2026-04-02T19:28:35Z,1775158114623,0,0,0,0,0,0,1775158115033,0,0,0,0,0,0
10915,2026-04-02T19:28:35Z,1775158114626,0,0,0,0,0,0,1775158115033,0,0,0,0,0,0
10916,2026-04-02T19:28:35Z,1775158114626,0,0,0,0,0,0,1775158115033,0,0,0,0,0,0
10917,2026-04-02T19:28:35Z,1775158114626,0,0,0,0,0,0,1775158115033,0,0,0,0,0,0
10918,2026-04-02T19:28:35Z,1775158114629,0,0,0,0,0,0,1775158115039,0,0,0,0,0,0
10919,2026-04-02T19:28:35Z,1775158114635,0,0,0,0,0,0,1775158115042,0,0,0,0,0,0
10920,2026-04-02T19:28:35Z,1775158114635,0,0,0,0,0,0,1775158115045,0,0,0,0,0,0
10921,2026-04-02T19:28:35Z,1775158114638,0,0,0,0,0,0,1775158115045,0,0,0,0,0,0
10922,2026-04-02T19:28:35Z,1775158114641,0,0,0,0,0,0,1775158115048,0,0,0,0,0,0
10923,2026-04-02T19:28:35Z,1775158114641,0,0,0,0,0,0,1775158115051,0,0,0,0,0,0
10924,2026-04-02T19:28:35Z,1775158114644,0,0,0,0,0,0,1775158115051,0,0,0,0,0,0
10925,2026-04-02T19:28:35Z,1775158114644,0,0,0,0,0,0,1775158115051,0,0,0,0,0,0
10926,2026-04-02T19:28:35Z,1775158114647,0,0,0,0,0,0,1775158115051,0,0,0,0,0,0
10927,2026-04-02T19:28:35Z,1775158114650,0,0,0,0,0,0,1775158115057,0,0,0,0,0,0
10928,2026-04-02T19:28:35Z,1775158114653,0,0,0,0,0,0,1775158115060,0,0,0,0,0,0
10929,2026-04-02T19:28:35Z,1775158114653,0,0,0,0,0,0,1775158115063,0,0,0,0,0,0
10930,2026-04-02T19:28:35Z,1775158114653,0,0,0,0,0,0,1775158115063,0,0,0,0,0,0
10931,2026-04-02T19:28:35Z,1775158114656,0,0,0,0,0,0,1775158115066,0,0,0,0,0,0
10932,2026-04-02T19:28:35Z,1775158114659,0,0,0,0,0,0,1775158115066,0,0,0,0,0,0
10933,2026-04-02T19:28:35Z,1775158114662,0,0,0,0,0,0,1775158115069,0,0,0,0,0,0
10934,2026-04-02T19:28:35Z,1775158114665,0,0,0,0,0,0,1775158115072,0,0,0,0,0,0
10935,2026-04-02T19:28:35Z,1775158114665,0,0,0,0,0,0,1775158115072,0,0,0,0,0,0
10936,2026-04-02T19:28:35Z,1775158114665,0,0,0,0,0,0,1775158115072,0,0,0,0,0,0
10937,2026-04-02T19:28:35Z,1775158114665,0,0,0,0,0,0,1775158115072,0,0,0,0,0,0
10938,2026-04-02T19:28:35Z,1775158114671,0,0,0,0,0,0,1775158115081,0,0,0,0,0,0
10939,2026-04-02T19:28:35Z,1775158114674,0,0,0,0,0,0,1775158115081,0,0,0,0,0,0
10940,2026-04-02T19:28:35Z,1775158114674,0,0,0,0,0,0,1775158115081,0,0,0,0,0,0
10941,2026-04-02T19:28:35Z,1775158114677,0,0,0,0,0,0,1775158115084,0,0,0,0,0,0
10942,2026-04-02T19:28:35Z,1775158114680,0,0,0,0,0,0,1775158115087,0,0,0,0,0,0
10943,2026-04-02T19:28:35Z,1775158114680,0,0,0,0,0,0,1775158115087,0,0,0,0,0,0
10944,2026-04-02T19:28:35Z,1775158114680,0,0,0,0,0,0,1775158115090,0,0,0,0,0,0
10945,2026-04-02T19:28:35Z,1775158114683,0,0,0,0,0,0,1775158115090,0,0,0,0,0,0
10946,2026-04-02T19:28:35Z,1775158114686,0,0,0,0,0,0,1775158115096,0,0,0,0,0,0
10947,2026-04-02T19:28:35Z,1775158114686,0,0,0,0,0,0,1775158115096,0,0,0,0,0,0
10948,2026-04-02T19:28:35Z,1775158114689,0,0,0,0,0,0,1775158115099,0,0,0,0,0,0
10949,2026-04-02T19:28:35Z,1775158114695,0,0,0,0,0,0,1775158115102,0,0,0,0,0,0
10950,2026-04-02T19:28:35Z,1775158114695,0,0,0,0,0,0,1775158115102,0,0,0,0,0,0
10951,2026-04-02T19:28:35Z,1775158114698,0,0,0,0,0,0,1775158115105,0,0,0,0,0,0
10952,2026-04-02T19:28:35Z,1775158114698,0,0,0,0,0,0,1775158115105,0,0,0,0,0,0
10953,2026-04-02T19:28:35Z,1775158114698,0,0,0,0,0,0,1775158115105,0,0,0,0,0,0
10954,2026-04-02T19:28:35Z,1775158114698,0,0,0,0,0,0,1775158115108,0,0,0,0,0,0
10955,2026-04-02T19:28:35Z,1775158114698,0,0,0,0,0,0,1775158115111,0,0,0,0,0,0
10956,2026-04-02T19:28:35Z,1775158114698,0,0,0,0,0,0,1775158115111,0,0,0,0,0,0
10957,2026-04-02T19:28:35Z,1775158114710,0,0,0,0,0,0,1775158115117,0,0,0,0,0,0
10958,2026-04-02T19:28:35Z,1775158114713,0,0,0,0,0,0,1775158115120,0,0,0,0,0,0
10959,2026-04-02T19:28:35Z,1775158114715,0,0,0,0,0,0,1775158115123,0,0,0,0,0,0
10960,2026-04-02T19:28:35Z,1775158114715,0,0,0,0,0,0,1775158115123,0,0,0,0,0,0
10961,2026-04-02T19:28:35Z,1775158114718,0,0,0,0,0,0,1775158115126,0,0,0,0,0,0
10962,2026-04-02T19:28:35Z,1775158114721,0,0,0,0,0,0,1775158115129,0,0,0,0,0,0
10963,2026-04-02T19:28:35Z,1775158114721,0,0,0,0,0,0,1775158115129,0,0,0,0,0,0
10964,2026-04-02T19:28:35Z,1775158114724,0,0,0,0,0,0,1775158115132,0,0,0,0,0,0
10965,2026-04-02T19:28:35Z,1775158114727,0,0,0,0,0,0,1775158115135,0,0,0,0,0,0
10966,2026-04-02T19:28:35Z,1775158114727,0,0,0,0,0,0,1775158115135,0,0,0,0,0,0
10967,2026-04-02T19:28:35Z,1775158114730,0,0,0,0,0,0,1775158115138,0,0,0,0,0,0
10968,2026-04-02T19:28:35Z,1775158114733,0,0,0,0,0,0,1775158115141,0,0,0,0,0,0
10969,2026-04-02T19:28:35Z,1775158114733,0,0,0,0,0,0,1775158115141,0,0,0,0,0,0
10970,2026-04-02T19:28:35Z,1775158114736,0,0,0,0,0,0,1775158115144,0,0,0,0,0,0
10971,2026-04-02T19:28:35Z,1775158114736,0,0,0,0,0,0,1775158115144,0,0,0,0,0,0
10972,2026-04-02T19:28:35Z,1775158114739,0,0,0,0,0,0,1775158115147,0,0,0,0,0,0
10973,2026-04-02T19:28:35Z,1775158114742,0,0,0,0,0,0,1775158115150,0,0,0,0,0,0
10974,2026-04-02T19:28:35Z,1775158114742,0,0,0,0,0,0,1775158115150,0,0,0,0,0,0
10975,2026-04-02T19:28:35Z,1775158114745,0,0,0,0,0,0,1775158115153,0,0,0,0,0,0
10976,2026-04-02T19:28:35Z,1775158114748,0,0,0,0,0,0,1775158115156,0,0,0,0,0,0
10977,2026-04-02T19:28:35Z,1775158114751,0,0,0,0,0,0,1775158115159,0,0,0,0,0,0
10978,2026-04-02T19:28:35Z,1775158114751,0,0,0,0,0,0,1775158115159,0,0,0,0,0,0
10979,2026-04-02T19:28:35Z,1775158114751,0,0,0,0,0,0,1775158115159,0,0,0,0,0,0
10980,2026-04-02T19:28:35Z,1775158114757,0,0,0,0,0,0,1775158115165,0,0,0,0,0,0
10981,2026-04-02T19:28:35Z,1775158114757,0,0,0,0,0,0,1775158115165,0,0,0,0,0,0
10982,2026-04-02T19:28:35Z,1775158114760,0,0,0,0,0,0,1775158115168,0,0,0,0,0,0
10983,2026-04-02T19:28:35Z,1775158114763,0,0,0,0,0,0,1775158115171,0,0,0,0,0,0
10984,2026-04-02T19:28:35Z,1775158114763,0,0,0,0,0,0,1775158115171,0,0,0,0,0,0
10985,2026-04-02T19:28:35Z,1775158114766,0,0,0,0,0,0,1775158115174,0,0,0,0,0,0
10986,2026-04-02T19:28:35Z,1775158114766,0,0,0,0,0,0,1775158115174,0,0,0,0,0,0
10987,2026-04-02T19:28:35Z,1775158114766,0,0,0,0,0,0,1775158115174,0,0,0,0,0,0
10988,2026-04-02T19:28:35Z,1775158114769,0,0,0,0,0,0,1775158115177,0,0,0,0,0,0
10989,2026-04-02T19:28:35Z,1775158114775,0,0,0,0,0,0,1775158115183,0,0,0,0,0,0
10990,2026-04-02T19:28:35Z,1775158114775,0,0,0,0,0,0,1775158115183,0,0,0,0,0,0
10991,2026-04-02T19:28:35Z,1775158114775,0,0,0,0,0,0,1775158115186,0,0,0,0,0,0
10992,2026-04-02T19:28:35Z,1775158114778,0,0,0,0,0,0,1775158115189,0,0,0,0,0,0
10993,2026-04-02T19:28:35Z,1775158114781,0,0,0,0,0,0,1775158115192,0,0,0,0,0,0
10994,2026-04-02T19:28:35Z,1775158114784,0,0,0,0,0,0,1775158115192,0,0,0,0,0,0
10995,2026-04-02T19:28:35Z,1775158114787,0,0,0,0,0,0,1775158115195,0,0,0,0,0,0
10996,2026-04-02T19:28:35Z,1775158114787,0,0,0,0,0,0,1775158115195,0,0,0,0,0,0
10997,2026-04-02T19:28:35Z,1775158114787,0,0,0,0,0,0,1775158115197,0,0,0,0,0,0
10998,2026-04-02T19:28:35Z,1775158114790,0,0,0,0,0,0,1775158115197,0,0,0,0,0,0
10999,2026-04-02T19:28:35Z,1775158114793,0,0,0,0,0,0,1775158115200,0,0,0,0,0,0
11000,2026-04-02T19:28:35Z,1775158114796,0,0,0,0,0,0,1775158115204,0,0,0,0,0,0
11001,2026-04-02T19:28:35Z,1775158114799,0,0,0,0,0,0,1775158115206,0,0,0,0,0,0
11002,2026-04-02T19:28:35Z,1775158114799,0,0,0,0,0,0,1775158115206,0,0,0,0,0,0
11003,2026-04-02T19:28:35Z,1775158114802,0,0,0,0,0,0,1775158115210,0,0,0,0,0,0
11004,2026-04-02T19:28:35Z,1775158114805,0,0,0,0,0,0,1775158115212,0,0,0,0,0,0
11005,2026-04-02T19:28:35Z,1775158114805,0,0,0,0,0,0,1775158115215,0,0,0,0,0,0
11006,2026-04-02T19:28:35Z,1775158114808,0,0,0,0,0,0,1775158115215,0,0,0,0,0,0
11007,2026-04-02T19:28:35Z,1775158114811,0,0,0,0,0,0,1775158115218,0,0,0,0,0,0
11008,2026-04-02T19:28:35Z,1775158114814,0,0,0,0,0,0,1775158115221,0,0,0,0,0,0
11009,2026-04-02T19:28:35Z,1775158114814,0,0,0,0,0,0,1775158115221,0,0,0,0,0,0
11010,2026-04-02T19:28:35Z,1775158114814,0,0,0,0,0,0,1775158115221,0,0,0,0,0,0
11011,2026-04-02T19:28:35Z,1775158114816,0,0,0,0,0,0,1775158115224,0,0,0,0,0,0
11012,2026-04-02T19:28:35Z,1775158114819,0,0,0,0,0,0,1775158115224,0,0,0,0,0,0
11013,2026-04-02T19:28:35Z,1775158114822,0,0,0,0,0,0,1775158115230,0,0,0,0,0,0
11014,2026-04-02T19:28:35Z,1775158114825,0,0,0,0,0,0,1775158115230,0,0,0,0,0,0
11015,2026-04-02T19:28:35Z,1775158114825,0,0,0,0,0,0,1775158115233,0,0,0,0,0,0
11016,2026-04-02T19:28:35Z,1775158114828,0,0,0,0,0,0,1775158115236,0,0,0,0,0,0
11017,2026-04-02T19:28:35Z,1775158114828,0,0,0,0,0,0,1775158115236,0,0,0,0,0,0
11018,2026-04-02T19:28:35Z,1775158114831,0,0,0,0,0,0,1775158115239,0,0,0,0,0,0
11019,2026-04-02T19:28:35Z,1775158114834,0,0,0,0,0,0,1775158115242,0,0,0,0,0,0
11020,2026-04-02T19:28:35Z,1775158114837,0,0,0,0,0,0,1775158115242,0,0,0,0,0,0
11021,2026-04-02T19:28:35Z,1775158114837,0,0,0,0,0,0,1775158115245,0,0,0,0,0,0
11022,2026-04-02T19:28:35Z,1775158114840,0,0,0,0,0,0,1775158115249,0,0,0,0,0,0
11023,2026-04-02T19:28:35Z,1775158114843,0,0,0,0,0,0,1775158115251,0,0,0,0,0,0
11024,2026-04-02T19:28:35Z,1775158114843,0,0,0,0,0,0,1775158115251,0,0,0,0,0,0
11025,2026-04-02T19:28:35Z,1775158114846,0,0,0,0,0,0,1775158115251,0,0,0,0,0,0
11026,2026-04-02T19:28:35Z,1775158114846,0,0,0,0,0,0,1775158115254,0,0,0,0,0,0
11027,2026-04-02T19:28:35Z,1775158114849,0,0,0,0,0,0,1775158115258,0,0,0,0,0,0
11028,2026-04-02T19:28:35Z,1775158114852,0,0,0,0,0,0,1775158115261,0,0,0,0,0,0
11029,2026-04-02T19:28:35Z,1775158114852,0,0,0,0,0,0,1775158115261,0,0,0,0,0,0
11030,2026-04-02T19:28:35Z,1775158114855,0,0,0,0,0,0,1775158115263,0,0,0,0,0,0
11031,2026-04-02T19:28:35Z,1775158114858,0,0,0,0,0,0,1775158115266,0,0,0,0,0,0
11032,2026-04-02T19:28:35Z,1775158114858,0,0,0,0,0,0,1775158115266,0,0,0,0,0,0
11033,2026-04-02T19:28:35Z,1775158114861,0,0,0,0,0,0,1775158115269,0,0,0,0,0,0
11034,2026-04-02T19:28:35Z,1775158114864,0,0,0,0,0,0,1775158115272,0,0,0,0,0,0
11035,2026-04-02T19:28:35Z,1775158114867,0,0,0,0,0,0,1775158115275,0,0,0,0,0,0
11036,2026-04-02T19:28:35Z,1775158114870,0,0,0,0,0,0,1775158115278,0,0,0,0,0,0
11037,2026-04-02T19:28:35Z,1775158114870,0,0,0,0,0,0,1775158115278,0,0,0,0,0,0
11038,2026-04-02T19:28:35Z,1775158114870,0,0,0,0,0,0,1775158115278,0,0,0,0,0,0
11039,2026-04-02T19:28:35Z,1775158114870,0,0,0,0,0,0,1775158115278,0,0,0,0,0,0
11040,2026-04-02T19:28:35Z,1775158114870,0,0,0,0,0,0,1775158115278,0,0,0,0,0,0
11041,2026-04-02T19:28:35Z,1775158114879,0,0,0,0,0,0,1775158115284,0,0,0,0,0,0
11042,2026-04-02T19:28:35Z,1775158114882,0,0,0,0,0,0,1775158115287,0,0,0,0,0,0
11043,2026-04-02T19:28:35Z,1775158114882,0,0,0,0,0,0,1775158115290,0,0,0,0,0,0
11044,2026-04-02T19:28:35Z,1775158114885,0,0,0,0,0,0,1775158115293,0,0,0,0,0,0
11045,2026-04-02T19:28:35Z,1775158114888,0,0,0,0,0,0,1775158115296,0,0,0,0,0,0
11046,2026-04-02T19:28:35Z,1775158114888,0,0,0,0,0,0,1775158115296,0,0,0,0,0,0
11047,2026-04-02T19:28:35Z,1775158114891,0,0,0,0,0,0,1775158115299,0,0,0,0,0,0
11048,2026-04-02T19:28:35Z,1775158114894,0,0,0,0,0,0,1775158115299,0,0,0,0,0,0
11049,2026-04-02T19:28:35Z,1775158114894,0,0,0,0,0,0,1775158115302,0,0,0,0,0,0
11050,2026-04-02T19:28:35Z,1775158114897,0,0,0,0,0,0,1775158115304,0,0,0,0,0,0
11051,2026-04-02T19:28:35Z,1775158114897,0,0,0,0,0,0,1775158115304,0,0,0,0,0,0
11052,2026-04-02T19:28:35Z,1775158114899,0,0,0,0,0,0,1775158115307,0,0,0,0,0,0
11053,2026-04-02T19:28:35Z,1775158114902,0,0,0,0,0,0,1775158115310,0,0,0,0,0,0
11054,2026-04-02T19:28:35Z,1775158114902,0,0,0,0,0,0,1775158115310,0,0,0,0,0,0
11055,2026-04-02T19:28:35Z,1775158114905,0,0,0,0,0,0,1775158115313,0,0,0,0,0,0
11056,2026-04-02T19:28:35Z,1775158114908,0,0,0,0,0,0,1775158115316,0,0,0,0,0,0
11057,2026-04-02T19:28:35Z,1775158114911,0,0,0,0,0,0,1775158115319,0,0,0,0,0,0
11058,2026-04-02T19:28:35Z,1775158114911,0,0,0,0,0,0,1775158115319,0,0,0,0,0,0
11059,2026-04-02T19:28:35Z,1775158114914,0,0,0,0,0,0,1775158115322,0,0,0,0,0,0
11060,2026-04-02T19:28:35Z,1775158114918,0,0,0,0,0,0,1775158115322,0,0,0,0,0,0
11061,2026-04-02T19:28:35Z,1775158114918,0,0,0,0,0,0,1775158115326,0,0,0,0,0,0
11062,2026-04-02T19:28:35Z,1775158114920,0,0,0,0,0,0,1775158115329,0,0,0,0,0,0
11063,2026-04-02T19:28:35Z,1775158114920,0,0,0,0,0,0,1775158115329,0,0,0,0,0,0
11064,2026-04-02T19:28:35Z,1775158114924,0,0,0,0,0,0,1775158115331,0,0,0,0,0,0
11065,2026-04-02T19:28:35Z,1775158114924,0,0,0,0,0,0,1775158115331,0,0,0,0,0,0
11066,2026-04-02T19:28:35Z,1775158114926,0,0,0,0,0,0,1775158115331,0,0,0,0,0,0
11067,2026-04-02T19:28:35Z,1775158114926,0,0,0,0,0,0,1775158115331,0,0,0,0,0,0
11068,2026-04-02T19:28:35Z,1775158114932,0,0,0,0,0,0,1775158115337,0,0,0,0,0,0
11069,2026-04-02T19:28:35Z,1775158114932,0,0,0,0,0,0,1775158115340,0,0,0,0,0,0
11070,2026-04-02T19:28:35Z,1775158114935,0,0,0,0,0,0,1775158115343,0,0,0,0,0,0
11071,2026-04-02T19:28:35Z,1775158114935,0,0,0,0,0,0,1775158115343,0,0,0,0,0,0
11072,2026-04-02T19:28:35Z,1775158114935,0,0,0,0,0,0,1775158115343,0,0,0,0,0,0
11073,2026-04-02T19:28:35Z,1775158114935,0,0,0,0,0,0,1775158115343,0,0,0,0,0,0
11074,2026-04-02T19:28:35Z,1775158114941,0,0,0,0,0,0,1775158115352,0,0,0,0,0,0
11075,2026-04-02T19:28:35Z,1775158114945,0,0,0,0,0,0,1775158115352,0,0,0,0,0,0
11076,2026-04-02T19:28:35Z,1775158114948,0,0,0,0,0,0,1775158115356,0,0,0,0,0,0
11077,2026-04-02T19:28:35Z,1775158114951,0,0,0,0,0,0,1775158115359,0,0,0,0,0,0
11078,2026-04-02T19:28:35Z,1775158114951,0,0,0,0,0,0,1775158115359,0,0,0,0,0,0
11079,2026-04-02T19:28:35Z,1775158114954,0,0,0,0,0,0,1775158115361,0,0,0,0,0,0
11080,2026-04-02T19:28:35Z,1775158114956,0,0,0,0,0,0,1775158115364,0,0,0,0,0,0
11081,2026-04-02T19:28:35Z,1775158114960,0,0,0,0,0,0,1775158115364,0,0,0,0,0,0
11082,2026-04-02T19:28:35Z,1775158114960,0,0,0,0,0,0,1775158115368,0,0,0,0,0,0
11083,2026-04-02T19:28:35Z,1775158114963,0,0,0,0,0,0,1775158115370,0,0,0,0,0,0
